epoch,loss
109,1.0876201387109428
110,1.088456128383505
111,1.0871998560839686
112,1.0875022879962264
113,1.087594464729572
114,1.0874327190991107
115,1.0861523430922935
116,1.0883959424906764
117,1.087465277622486
118,1.088300869382661
119,1.0871944016423718
120,1.0876503845741008
121,1.0880689682631657
122,1.0874545775610824
123,1.087706065588984
124,1.0869603942180501
125,1.0863048426036177
126,1.0874607008079002
127,1.0872803942910556
128,1.0872736659543267
129,1.0866914819026816
130,1.088318721590371
131,1.087658284861466
132,1.0867982856158553
133,1.0875098064027984
134,1.0876556100516483
135,1.0870854106442682
136,1.0867085682934727
137,1.0872210543731162
138,1.0884116337217133
139,1.0874714415648887
140,1.0871614990563228
141,1.0869563328808751
142,1.0872603432885533
143,1.0876478269182404
144,1.0867021741538212
145,1.086750948840174
146,1.0864179882509954
147,1.0875782571989914
148,1.0872853698401617
149,1.086241683466681
150,1.0864545933131513
151,1.0884660034344114
152,1.0884195755267965
153,1.08751457600758
154,1.0867431570743693
155,1.0865958086375533
156,1.0869533107198517
157,1.0868118039492902
158,1.0867939986031632
159,1.0859621689237398
160,1.0870594711139285
161,1.086530169947394
162,1.0879721941619085
163,1.0862614253471639
164,1.0865403779621783
165,1.0875095379763635
166,1.0860860438182436
167,1.086230573160895
168,1.08777258478362
169,1.0871665740835255
170,1.0878179763925486
171,1.086506578428992
172,1.0870188889832333
173,1.0869625860247119
174,1.087177491599116
175,1.0874019885885304
176,1.0869836963456252
177,1.0875797699237693
178,1.0868802942078688
179,1.086383609114022
180,1.0860197174138035
181,1.0873910558634792
182,1.0867480565761698
183,1.0863967052821455
184,1.0877265650650552
185,1.0868467552908536
186,1.0880269626091266
187,1.0870752013962843
188,1.0871595752650294
189,1.086796274267394
190,1.0869443235726193
191,1.0868075954503027
192,1.0877873412494001
193,1.0858771965421479
194,1.0862986256336344
195,1.0875002149877877
196,1.0871063931234952
197,1.0875044469175668
198,1.0866158127784729
199,1.0860839009284973
200,1.087923919743505
201,1.0878691899365391
202,1.0866172942621954
203,1.0867095782839018
204,1.0873423107739153
205,1.08701103802385
206,1.086983845973837
207,1.0865136787809175
208,1.0872092571751826
209,1.086405216414353
210,1.0880448514017564
211,1.087175361863498
212,1.0866103242183554
213,1.0870193374568018
214,1.0869137270697231
215,1.087127333262871
216,1.0870776324436582
217,1.0861695536251725
218,1.0869751671264911
219,1.0877179038935694
220,1.0862011465533026
221,1.0873294312378456
222,1.0855285808957855
223,1.0869550807722683
224,1.087436239472751
225,1.0863255381584167
226,1.0862895385972384
227,1.0864879382067714
228,1.086237607742178
229,1.0854685117458476
230,1.0869470851174716
231,1.0853557631887238
232,1.087078297960347
233,1.0858108047781319
234,1.0880435569532987
235,1.0875843944220707
236,1.0862039204301506
237,1.0865392541063243
238,1.0858643511245991
239,1.085870125375945
240,1.0864326213968212
241,1.087456464767456
242,1.0867340026230647
243,1.0863600204730857
244,1.0861820993752316
245,1.0858950302518646
246,1.0871301872976895
247,1.087671551211127
248,1.085510841320301
249,1.0868382141507904
250,1.0856775234485494
251,1.08686298337476
252,1.0865714500690329
253,1.0874769926071166
254,1.0856495113208375
255,1.085839554359173
256,1.0867934424301673
257,1.0866943425145643
258,1.0858687877655029
259,1.0861820122291301
260,1.086241221838984
261,1.088205976732846
262,1.0866571574375548
263,1.087270605153051
264,1.0870453587893782
265,1.0860514089978974
266,1.0867708366492699
267,1.085843953593024
268,1.087624428190034
269,1.0862549822905967
270,1.0865203031178179
271,1.08588000412645
272,1.086393102695202
273,1.0872873014417188
274,1.0861244193438826
275,1.086350178718567
276,1.0862022917846152
277,1.085689027967124
278,1.086896000648367
279,1.0862565829836088
280,1.087525791546394
281,1.0858814868433722
